customer_id,date,amount,category,description,type
1078,2025-02-16 15:35:43.736032,1782.28,Rent/Mortgage,Rent/Mortgage Purchase,debit
1078,2025-02-17 15:35:43.736032,3.77,Shopping,Shopping Purchase,debit
1078,2025-02-17 15:35:43.736032,176.23,Entertainment,Entertainment Purchase,debit
1078,2025-02-18 15:35:43.736032,286.82,Insurance,Insurance Purchase,debit
1078,2025-02-18 15:35:43.736032,151.07,Utilities,Utilities Purchase,debit
1078,2025-02-18 15:35:43.736032,10.12,Subscription,Subscription Purchase,debit
1078,2025-02-19 15:35:43.736032,286.89,Groceries,Groceries Purchase,debit
1078,2025-02-19 15:35:43.736032,81.9,Insurance,Insurance Purchase,debit
1078,2025-02-20 15:35:43.736032,128.84,Transportation,Transportation Purchase,debit
1078,2025-02-20 15:35:43.736032,11.42,Subscription,Subscription Purchase,debit
1078,2025-02-20 15:35:43.736032,148.67,Groceries,Groceries Purchase,debit
1078,2025-02-21 15:35:43.736032,145.42,Transportation,Transportation Purchase,debit
1078,2025-02-22 15:35:43.736032,408.5,Travel,Travel Purchase,debit
1078,2025-02-23 15:35:43.736032,211.8,Transportation,Transportation Purchase,debit
1078,2025-02-23 15:35:43.736032,1885.51,Rent/Mortgage,Rent/Mortgage Purchase,debit
1078,2025-02-23 15:35:43.736032,686.44,Entertainment,Entertainment Purchase,debit
1078,2025-02-23 15:35:43.736032,1451.49,Rent/Mortgage,Rent/Mortgage Purchase,debit
1078,2025-02-24 15:35:43.736032,389.17,Education,Education Purchase,debit
1078,2025-02-24 15:35:43.736032,1502.33,Rent/Mortgage,Rent/Mortgage Purchase,debit
1078,2025-02-25 15:35:43.736032,42.8,Dining,Dining Purchase,debit
1078,2025-02-25 15:35:43.736032,9.65,Subscription,Subscription Purchase,debit
1078,2025-02-26 15:35:43.736032,1.0,Subscription,Subscription Purchase,debit
1078,2025-02-26 15:35:43.736032,314.21,Insurance,Insurance Purchase,debit
1078,2025-02-27 15:35:43.736032,10.32,Subscription,Subscription Purchase,debit
1078,2025-02-27 15:35:43.736032,303.76,Insurance,Insurance Purchase,debit
1078,2025-02-27 15:35:43.736032,16.47,Entertainment,Entertainment Purchase,debit
1078,2025-02-28 15:35:43.736032,258.63,Shopping,Shopping Purchase,debit
1078,2025-02-28 15:35:43.736032,118.93,Groceries,Groceries Purchase,debit
1078,2025-02-28 15:35:43.736032,1650.69,Entertainment,Entertainment Purchase,debit
1078,2025-03-01 15:35:43.736032,2358.74,Income,Salary Deposit,credit
1078,2025-03-01 15:35:43.736032,374.63,Groceries,Groceries Purchase,debit
1078,2025-03-01 15:35:43.736032,224.6,Utilities,Utilities Purchase,debit
1078,2025-03-01 15:35:43.736032,47.28,Utilities,Utilities Purchase,debit
1078,2025-03-02 15:35:43.736032,58.79,Groceries,Groceries Purchase,debit
1078,2025-03-02 15:35:43.736032,1747.19,Rent/Mortgage,Rent/Mortgage Purchase,debit
1078,2025-03-03 15:35:43.736032,89.89,Utilities,Utilities Purchase,debit
1078,2025-03-03 15:35:43.736032,60.02,Education,Education Purchase,debit
1078,2025-03-04 15:35:43.736032,131.45,Travel,Travel Purchase,debit
1078,2025-03-04 15:35:43.736032,204.94,Utilities,Utilities Purchase,debit
1078,2025-03-05 15:35:43.736032,857.13,Entertainment,Entertainment Purchase,debit
1078,2025-03-05 15:35:43.736032,6.32,Transportation,Transportation Purchase,debit
1078,2025-03-06 15:35:43.736032,56.72,Groceries,Groceries Purchase,debit
1078,2025-03-07 15:35:43.736032,1.0,Dining,Dining Purchase,debit
1078,2025-03-07 15:35:43.736032,1.0,Transportation,Transportation Purchase,debit
1078,2025-03-07 15:35:43.736032,4.15,Dining,Dining Purchase,debit
1078,2025-03-07 15:35:43.736032,1797.86,Rent/Mortgage,Rent/Mortgage Purchase,debit
1078,2025-03-08 15:35:43.736032,60.27,Dining,Dining Purchase,debit
1078,2025-03-08 15:35:43.736032,28.25,Subscription,Subscription Purchase,debit
1078,2025-03-08 15:35:43.736032,741.95,Healthcare,Healthcare Purchase,debit
1078,2025-03-10 15:35:43.736032,124.86,Groceries,Groceries Purchase,debit
1078,2025-03-10 15:35:43.736032,146.78,Utilities,Utilities Purchase,debit
1078,2025-03-10 15:35:43.736032,179.84,Insurance,Insurance Purchase,debit
1078,2025-03-11 15:35:43.736032,2.08,Groceries,Groceries Purchase,debit
1078,2025-03-11 15:35:43.736032,62.6,Dining,Dining Purchase,debit
1078,2025-03-11 15:35:43.736032,37.49,Groceries,Groceries Purchase,debit
1078,2025-03-12 15:35:43.736032,373.04,Shopping,Shopping Purchase,debit
1078,2025-03-12 15:35:43.736032,1475.93,Rent/Mortgage,Rent/Mortgage Purchase,debit
1078,2025-03-12 15:35:43.736032,114.33,Transportation,Transportation Purchase,debit
1078,2025-03-13 15:35:43.736032,387.58,Savings/Investment,Savings/Investment Purchase,debit
1078,2025-03-13 15:35:43.736032,353.18,Travel,Travel Purchase,debit
1078,2025-03-13 15:35:43.736032,11.21,Shopping,Shopping Purchase,debit
1078,2025-03-13 15:35:43.736032,64.33,Travel,Travel Purchase,debit
1078,2025-03-13 15:35:43.736032,1.0,Dining,Dining Purchase,debit
1078,2025-03-14 15:35:43.736032,31.28,Dining,Dining Purchase,debit
1078,2025-03-14 15:35:43.736032,196.02,Transportation,Transportation Purchase,debit
1078,2025-03-15 15:35:43.736032,2431.58,Income,Salary Deposit,credit
1078,2025-03-15 15:35:43.736032,87.97,Dining,Dining Purchase,debit
1078,2025-03-15 15:35:43.736032,85.26,Transportation,Transportation Purchase,debit
1078,2025-03-15 15:35:43.736032,267.22,Insurance,Insurance Purchase,debit
1078,2025-03-15 15:35:43.736032,1208.79,Rent/Mortgage,Rent/Mortgage Purchase,debit
1078,2025-03-16 15:35:43.736032,159.8,Groceries,Groceries Purchase,debit
1078,2025-03-16 15:35:43.736032,166.94,Transportation,Transportation Purchase,debit
1078,2025-03-16 15:35:43.736032,1187.36,Rent/Mortgage,Rent/Mortgage Purchase,debit
1078,2025-03-17 15:35:43.736032,94.03,Groceries,Groceries Purchase,debit
1078,2025-03-17 15:35:43.736032,197.66,Savings/Investment,Savings/Investment Purchase,debit
1078,2025-03-17 15:35:43.736032,17.42,Dining,Dining Purchase,debit
1078,2025-03-18 15:35:43.736032,166.93,Groceries,Groceries Purchase,debit
1078,2025-03-18 15:35:43.736032,165.04,Healthcare,Healthcare Purchase,debit
1078,2025-03-18 15:35:43.736032,216.8,Groceries,Groceries Purchase,debit
1078,2025-03-19 15:35:43.736032,729.36,Savings/Investment,Savings/Investment Purchase,debit
1078,2025-03-19 15:35:43.736032,341.51,Healthcare,Healthcare Purchase,debit
1078,2025-03-21 15:35:43.736032,1807.86,Rent/Mortgage,Rent/Mortgage Purchase,debit
1078,2025-03-21 15:35:43.736032,730.15,Education,Education Purchase,debit
1078,2025-03-22 15:35:43.736032,148.3,Utilities,Utilities Purchase,debit
1078,2025-03-22 15:35:43.736032,220.12,Groceries,Groceries Purchase,debit
1078,2025-03-23 15:35:43.736032,1778.74,Travel,Travel Purchase,debit
1078,2025-03-23 15:35:43.736032,112.81,Shopping,Shopping Purchase,debit
1078,2025-03-23 15:35:43.736032,195.32,Utilities,Utilities Purchase,debit
1078,2025-03-23 15:35:43.736032,1586.54,Rent/Mortgage,Rent/Mortgage Purchase,debit
1078,2025-03-23 15:35:43.736032,1168.55,Savings/Investment,Savings/Investment Purchase,debit
1078,2025-03-24 15:35:43.736032,213.66,Utilities,Utilities Purchase,debit
1078,2025-03-25 15:35:43.736032,146.34,Transportation,Transportation Purchase,debit
1078,2025-03-25 15:35:43.736032,127.99,Transportation,Transportation Purchase,debit
1079,2024-09-27 15:35:43.736032,129.68,Utilities,Utilities Purchase,debit
1079,2024-09-27 15:35:43.736032,160.36,Transportation,Transportation Purchase,debit
1079,2024-09-27 15:35:43.736032,122.2,Insurance,Insurance Purchase,debit
1079,2024-09-27 15:35:43.736032,108.98,Utilities,Utilities Purchase,debit
1079,2024-09-28 15:35:43.736032,95.94,Groceries,Groceries Purchase,debit
1079,2024-09-28 15:35:43.736032,102.35,Transportation,Transportation Purchase,debit
1079,2024-09-28 15:35:43.736032,2809.53,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-09-28 15:35:43.736032,38.21,Transportation,Transportation Purchase,debit
1079,2024-09-29 15:35:43.736032,100.2,Groceries,Groceries Purchase,debit
1079,2024-09-29 15:35:43.736032,93.98,Groceries,Groceries Purchase,debit
1079,2024-09-30 15:35:43.736032,276.64,Groceries,Groceries Purchase,debit
1079,2024-09-30 15:35:43.736032,48.39,Dining,Dining Purchase,debit
1079,2024-10-01 15:35:43.736032,4951.89,Income,Salary Deposit,credit
1079,2024-10-01 15:35:43.736032,1221.38,Travel,Travel Purchase,debit
1079,2024-10-01 15:35:43.736032,169.45,Groceries,Groceries Purchase,debit
1079,2024-10-01 15:35:43.736032,3842.26,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-02 15:35:43.736032,342.48,Groceries,Groceries Purchase,debit
1079,2024-10-02 15:35:43.736032,217.31,Groceries,Groceries Purchase,debit
1079,2024-10-03 15:35:43.736032,2059.05,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-03 15:35:43.736032,28.57,Subscription,Subscription Purchase,debit
1079,2024-10-03 15:35:43.736032,913.59,Savings/Investment,Savings/Investment Purchase,debit
1079,2024-10-03 15:35:43.736032,112.66,Transportation,Transportation Purchase,debit
1079,2024-10-05 15:35:43.736032,144.47,Groceries,Groceries Purchase,debit
1079,2024-10-05 15:35:43.736032,996.1,Travel,Travel Purchase,debit
1079,2024-10-06 15:35:43.736032,466.37,Shopping,Shopping Purchase,debit
1079,2024-10-06 15:35:43.736032,5.38,Dining,Dining Purchase,debit
1079,2024-10-07 15:35:43.736032,122.5,Groceries,Groceries Purchase,debit
1079,2024-10-07 15:35:43.736032,322.96,Travel,Travel Purchase,debit
1079,2024-10-07 15:35:43.736032,2071.67,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-07 15:35:43.736032,362.86,Healthcare,Healthcare Purchase,debit
1079,2024-10-07 15:35:43.736032,3891.77,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-09 15:35:43.736032,2238.58,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-09 15:35:43.736032,3887.05,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-10 15:35:43.736032,1886.2,Travel,Travel Purchase,debit
1079,2024-10-10 15:35:43.736032,482.62,Entertainment,Entertainment Purchase,debit
1079,2024-10-10 15:35:43.736032,2291.2,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-10 15:35:43.736032,283.58,Groceries,Groceries Purchase,debit
1079,2024-10-11 15:35:43.736032,273.13,Groceries,Groceries Purchase,debit
1079,2024-10-12 15:35:43.736032,372.44,Entertainment,Entertainment Purchase,debit
1079,2024-10-12 15:35:43.736032,2559.85,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-12 15:35:43.736032,242.25,Savings/Investment,Savings/Investment Purchase,debit
1079,2024-10-13 15:35:43.736032,70.15,Transportation,Transportation Purchase,debit
1079,2024-10-13 15:35:43.736032,4024.74,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-14 15:35:43.736032,136.96,Dining,Dining Purchase,debit
1079,2024-10-14 15:35:43.736032,35.85,Insurance,Insurance Purchase,debit
1079,2024-10-14 15:35:43.736032,2850.82,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-14 15:35:43.736032,33.28,Transportation,Transportation Purchase,debit
1079,2024-10-14 15:35:43.736032,120.5,Entertainment,Entertainment Purchase,debit
1079,2024-10-15 15:35:43.736032,5569.72,Income,Salary Deposit,credit
1079,2024-10-15 15:35:43.736032,2540.44,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-15 15:35:43.736032,265.52,Groceries,Groceries Purchase,debit
1079,2024-10-16 15:35:43.736032,73.38,Dining,Dining Purchase,debit
1079,2024-10-16 15:35:43.736032,2131.61,Healthcare,Healthcare Purchase,debit
1079,2024-10-16 15:35:43.736032,3509.0,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-17 15:35:43.736032,122.69,Shopping,Shopping Purchase,debit
1079,2024-10-18 15:35:43.736032,270.54,Groceries,Groceries Purchase,debit
1079,2024-10-18 15:35:43.736032,93.67,Utilities,Utilities Purchase,debit
1079,2024-10-19 15:35:43.736032,2024.48,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-19 15:35:43.736032,12.73,Dining,Dining Purchase,debit
1079,2024-10-19 15:35:43.736032,2875.55,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-19 15:35:43.736032,224.44,Groceries,Groceries Purchase,debit
1079,2024-10-19 15:35:43.736032,280.52,Groceries,Groceries Purchase,debit
1079,2024-10-20 15:35:43.736032,12.91,Transportation,Transportation Purchase,debit
1079,2024-10-20 15:35:43.736032,254.15,Groceries,Groceries Purchase,debit
1079,2024-10-20 15:35:43.736032,41.11,Dining,Dining Purchase,debit
1079,2024-10-20 15:35:43.736032,290.08,Groceries,Groceries Purchase,debit
1079,2024-10-21 15:35:43.736032,7.24,Subscription,Subscription Purchase,debit
1079,2024-10-21 15:35:43.736032,1180.3,Healthcare,Healthcare Purchase,debit
1079,2024-10-22 15:35:43.736032,1275.63,Healthcare,Healthcare Purchase,debit
1079,2024-10-22 15:35:43.736032,653.26,Savings/Investment,Savings/Investment Purchase,debit
1079,2024-10-22 15:35:43.736032,107.63,Transportation,Transportation Purchase,debit
1079,2024-10-22 15:35:43.736032,148.54,Groceries,Groceries Purchase,debit
1079,2024-10-23 15:35:43.736032,1.0,Subscription,Subscription Purchase,debit
1079,2024-10-24 15:35:43.736032,3452.15,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-24 15:35:43.736032,1073.36,Healthcare,Healthcare Purchase,debit
1079,2024-10-25 15:35:43.736032,1088.39,Entertainment,Entertainment Purchase,debit
1079,2024-10-25 15:35:43.736032,200.97,Groceries,Groceries Purchase,debit
1079,2024-10-25 15:35:43.736032,348.63,Groceries,Groceries Purchase,debit
1079,2024-10-26 15:35:43.736032,964.71,Education,Education Purchase,debit
1079,2024-10-26 15:35:43.736032,99.73,Transportation,Transportation Purchase,debit
1079,2024-10-26 15:35:43.736032,220.42,Travel,Travel Purchase,debit
1079,2024-10-26 15:35:43.736032,35.22,Subscription,Subscription Purchase,debit
1079,2024-10-27 15:35:43.736032,907.55,Entertainment,Entertainment Purchase,debit
1079,2024-10-27 15:35:43.736032,46.33,Groceries,Groceries Purchase,debit
1079,2024-10-28 15:35:43.736032,261.63,Groceries,Groceries Purchase,debit
1079,2024-10-28 15:35:43.736032,18.77,Subscription,Subscription Purchase,debit
1079,2024-10-29 15:35:43.736032,381.64,Healthcare,Healthcare Purchase,debit
1079,2024-10-29 15:35:43.736032,223.86,Groceries,Groceries Purchase,debit
1079,2024-10-29 15:35:43.736032,16.36,Subscription,Subscription Purchase,debit
1079,2024-10-29 15:35:43.736032,228.28,Utilities,Utilities Purchase,debit
1079,2024-10-30 15:35:43.736032,3371.98,Savings/Investment,Savings/Investment Purchase,debit
1079,2024-10-30 15:35:43.736032,2506.67,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-10-31 15:35:43.736032,1295.1,Travel,Travel Purchase,debit
1079,2024-10-31 15:35:43.736032,147.1,Groceries,Groceries Purchase,debit
1079,2024-11-01 15:35:43.736032,5249.33,Income,Salary Deposit,credit
1079,2024-11-01 15:35:43.736032,1824.73,Travel,Travel Purchase,debit
1079,2024-11-01 15:35:43.736032,70.69,Dining,Dining Purchase,debit
1079,2024-11-02 15:35:43.736032,173.7,Utilities,Utilities Purchase,debit
1079,2024-11-02 15:35:43.736032,32.76,Subscription,Subscription Purchase,debit
1079,2024-11-02 15:35:43.736032,4943.48,Travel,Travel Purchase,debit
1079,2024-11-03 15:35:43.736032,87.77,Utilities,Utilities Purchase,debit
1079,2024-11-03 15:35:43.736032,18.09,Subscription,Subscription Purchase,debit
1079,2024-11-04 15:35:43.736032,225.13,Transportation,Transportation Purchase,debit
1079,2024-11-05 15:35:43.736032,247.46,Groceries,Groceries Purchase,debit
1079,2024-11-06 15:35:43.736032,2454.88,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-11-06 15:35:43.736032,189.32,Groceries,Groceries Purchase,debit
1079,2024-11-06 15:35:43.736032,186.8,Utilities,Utilities Purchase,debit
1079,2024-11-07 15:35:43.736032,11.51,Dining,Dining Purchase,debit
1079,2024-11-07 15:35:43.736032,311.24,Groceries,Groceries Purchase,debit
1079,2024-11-07 15:35:43.736032,142.92,Transportation,Transportation Purchase,debit
1079,2024-11-07 15:35:43.736032,1356.73,Education,Education Purchase,debit
1079,2024-11-07 15:35:43.736032,3642.3,Entertainment,Entertainment Purchase,debit
1079,2024-11-08 15:35:43.736032,57.46,Groceries,Groceries Purchase,debit
1079,2024-11-08 15:35:43.736032,7.5,Savings/Investment,Savings/Investment Purchase,debit
1079,2024-11-09 15:35:43.736032,78.56,Dining,Dining Purchase,debit
1079,2024-11-10 15:35:43.736032,18.52,Subscription,Subscription Purchase,debit
1079,2024-11-10 15:35:43.736032,44.5,Dining,Dining Purchase,debit
1079,2024-11-11 15:35:43.736032,36.46,Dining,Dining Purchase,debit
1079,2024-11-11 15:35:43.736032,450.91,Entertainment,Entertainment Purchase,debit
1079,2024-11-12 15:35:43.736032,2754.5,Education,Education Purchase,debit
1079,2024-11-12 15:35:43.736032,24.88,Shopping,Shopping Purchase,debit
1079,2024-11-13 15:35:43.736032,23.11,Dining,Dining Purchase,debit
1079,2024-11-13 15:35:43.736032,3117.51,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-11-13 15:35:43.736032,3780.59,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-11-14 15:35:43.736032,124.12,Transportation,Transportation Purchase,debit
1079,2024-11-15 15:35:43.736032,5250.2,Income,Salary Deposit,credit
1079,2024-11-15 15:35:43.736032,250.93,Groceries,Groceries Purchase,debit
1079,2024-11-15 15:35:43.736032,75.64,Savings/Investment,Savings/Investment Purchase,debit
1079,2024-11-16 15:35:43.736032,2319.95,Travel,Travel Purchase,debit
1079,2024-11-16 15:35:43.736032,2419.14,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-11-16 15:35:43.736032,259.53,Healthcare,Healthcare Purchase,debit
1079,2024-11-16 15:35:43.736032,98.62,Dining,Dining Purchase,debit
1079,2024-11-17 15:35:43.736032,143.33,Groceries,Groceries Purchase,debit
1079,2024-11-17 15:35:43.736032,79.83,Dining,Dining Purchase,debit
1079,2024-11-18 15:35:43.736032,1902.52,Entertainment,Entertainment Purchase,debit
1079,2024-11-19 15:35:43.736032,37.71,Dining,Dining Purchase,debit
1079,2024-11-19 15:35:43.736032,126.64,Utilities,Utilities Purchase,debit
1079,2024-11-19 15:35:43.736032,57.9,Groceries,Groceries Purchase,debit
1079,2024-11-20 15:35:43.736032,2938.3,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-11-20 15:35:43.736032,1012.42,Education,Education Purchase,debit
1079,2024-11-20 15:35:43.736032,163.3,Transportation,Transportation Purchase,debit
1079,2024-11-20 15:35:43.736032,2212.97,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-11-22 15:35:43.736032,2425.17,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-11-23 15:35:43.736032,2731.82,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-11-23 15:35:43.736032,48.41,Dining,Dining Purchase,debit
1079,2024-11-23 15:35:43.736032,163.91,Healthcare,Healthcare Purchase,debit
1079,2024-11-23 15:35:43.736032,1529.26,Healthcare,Healthcare Purchase,debit
1079,2024-11-23 15:35:43.736032,168.67,Education,Education Purchase,debit
1079,2024-11-24 15:35:43.736032,2990.46,Savings/Investment,Savings/Investment Purchase,debit
1079,2024-11-24 15:35:43.736032,4289.03,Entertainment,Entertainment Purchase,debit
1079,2024-11-24 15:35:43.736032,302.42,Groceries,Groceries Purchase,debit
1079,2024-11-25 15:35:43.736032,8.97,Subscription,Subscription Purchase,debit
1079,2024-11-25 15:35:43.736032,301.77,Shopping,Shopping Purchase,debit
1079,2024-11-26 15:35:43.736032,1.0,Subscription,Subscription Purchase,debit
1079,2024-11-26 15:35:43.736032,1238.83,Travel,Travel Purchase,debit
1079,2024-11-26 15:35:43.736032,320.42,Groceries,Groceries Purchase,debit
1079,2024-11-26 15:35:43.736032,82.24,Shopping,Shopping Purchase,debit
1079,2024-11-27 15:35:43.736032,235.55,Groceries,Groceries Purchase,debit
1079,2024-11-27 15:35:43.736032,280.31,Groceries,Groceries Purchase,debit
1079,2024-11-27 15:35:43.736032,167.89,Utilities,Utilities Purchase,debit
1079,2024-11-28 15:35:43.736032,735.84,Entertainment,Entertainment Purchase,debit
1079,2024-11-29 15:35:43.736032,148.26,Groceries,Groceries Purchase,debit
1079,2024-11-29 15:35:43.736032,37.56,Dining,Dining Purchase,debit
1079,2024-11-29 15:35:43.736032,32.64,Dining,Dining Purchase,debit
1079,2024-11-29 15:35:43.736032,2114.75,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-11-30 15:35:43.736032,365.56,Groceries,Groceries Purchase,debit
1079,2024-11-30 15:35:43.736032,1.12,Subscription,Subscription Purchase,debit
1079,2024-11-30 15:35:43.736032,3118.17,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-12-01 15:35:43.736032,4553.41,Income,Salary Deposit,credit
1079,2024-12-01 15:35:43.736032,200.61,Transportation,Transportation Purchase,debit
1079,2024-12-01 15:35:43.736032,125.61,Healthcare,Healthcare Purchase,debit
1079,2024-12-02 15:35:43.736032,390.08,Travel,Travel Purchase,debit
1079,2024-12-03 15:35:43.736032,151.61,Transportation,Transportation Purchase,debit
1079,2024-12-04 15:35:43.736032,117.8,Shopping,Shopping Purchase,debit
1079,2024-12-05 15:35:43.736032,251.05,Utilities,Utilities Purchase,debit
1079,2024-12-05 15:35:43.736032,474.74,Groceries,Groceries Purchase,debit
1079,2024-12-06 15:35:43.736032,14.7,Subscription,Subscription Purchase,debit
1079,2024-12-06 15:35:43.736032,316.78,Groceries,Groceries Purchase,debit
1079,2024-12-06 15:35:43.736032,69.16,Shopping,Shopping Purchase,debit
1079,2024-12-09 15:35:43.736032,3994.28,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-12-09 15:35:43.736032,153.1,Shopping,Shopping Purchase,debit
1079,2024-12-10 15:35:43.736032,86.27,Groceries,Groceries Purchase,debit
1079,2024-12-11 15:35:43.736032,316.36,Groceries,Groceries Purchase,debit
1079,2024-12-11 15:35:43.736032,26.09,Subscription,Subscription Purchase,debit
1079,2024-12-12 15:35:43.736032,2616.24,Travel,Travel Purchase,debit
1079,2024-12-12 15:35:43.736032,148.92,Groceries,Groceries Purchase,debit
1079,2024-12-12 15:35:43.736032,44.22,Dining,Dining Purchase,debit
1079,2024-12-12 15:35:43.736032,3835.81,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-12-13 15:35:43.736032,57.71,Dining,Dining Purchase,debit
1079,2024-12-13 15:35:43.736032,232.19,Entertainment,Entertainment Purchase,debit
1079,2024-12-14 15:35:43.736032,118.91,Utilities,Utilities Purchase,debit
1079,2024-12-14 15:35:43.736032,74.07,Shopping,Shopping Purchase,debit
1079,2024-12-14 15:35:43.736032,153.24,Insurance,Insurance Purchase,debit
1079,2024-12-14 15:35:43.736032,101.8,Transportation,Transportation Purchase,debit
1079,2024-12-15 15:35:43.736032,5477.0,Income,Salary Deposit,credit
1079,2024-12-15 15:35:43.736032,40.8,Dining,Dining Purchase,debit
1079,2024-12-16 15:35:43.736032,187.41,Utilities,Utilities Purchase,debit
1079,2024-12-17 15:35:43.736032,60.91,Healthcare,Healthcare Purchase,debit
1079,2024-12-17 15:35:43.736032,17.82,Subscription,Subscription Purchase,debit
1079,2024-12-18 15:35:43.736032,357.24,Groceries,Groceries Purchase,debit
1079,2024-12-18 15:35:43.736032,12.69,Subscription,Subscription Purchase,debit
1079,2024-12-18 15:35:43.736032,3428.53,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-12-18 15:35:43.736032,41.59,Healthcare,Healthcare Purchase,debit
1079,2024-12-19 15:35:43.736032,333.21,Groceries,Groceries Purchase,debit
1079,2024-12-20 15:35:43.736032,1931.12,Healthcare,Healthcare Purchase,debit
1079,2024-12-20 15:35:43.736032,1.0,Subscription,Subscription Purchase,debit
1079,2024-12-21 15:35:43.736032,225.54,Groceries,Groceries Purchase,debit
1079,2024-12-21 15:35:43.736032,219.52,Utilities,Utilities Purchase,debit
1079,2024-12-22 15:35:43.736032,130.19,Shopping,Shopping Purchase,debit
1079,2024-12-22 15:35:43.736032,1.0,Subscription,Subscription Purchase,debit
1079,2024-12-22 15:35:43.736032,30.76,Shopping,Shopping Purchase,debit
1079,2024-12-23 15:35:43.736032,184.46,Transportation,Transportation Purchase,debit
1079,2024-12-23 15:35:43.736032,2076.28,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-12-23 15:35:43.736032,159.96,Groceries,Groceries Purchase,debit
1079,2024-12-24 15:35:43.736032,3340.27,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-12-24 15:35:43.736032,221.52,Insurance,Insurance Purchase,debit
1079,2024-12-25 15:35:43.736032,2072.49,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2024-12-25 15:35:43.736032,196.11,Utilities,Utilities Purchase,debit
1079,2024-12-25 15:35:43.736032,1059.41,Savings/Investment,Savings/Investment Purchase,debit
1079,2024-12-26 15:35:43.736032,130.29,Shopping,Shopping Purchase,debit
1079,2024-12-27 15:35:43.736032,892.41,Travel,Travel Purchase,debit
1079,2024-12-27 15:35:43.736032,34.7,Dining,Dining Purchase,debit
1079,2024-12-28 15:35:43.736032,19.8,Dining,Dining Purchase,debit
1079,2024-12-28 15:35:43.736032,2105.07,Travel,Travel Purchase,debit
1079,2024-12-28 15:35:43.736032,79.52,Dining,Dining Purchase,debit
1079,2024-12-28 15:35:43.736032,113.48,Utilities,Utilities Purchase,debit
1079,2024-12-29 15:35:43.736032,99.04,Transportation,Transportation Purchase,debit
1079,2024-12-29 15:35:43.736032,648.29,Healthcare,Healthcare Purchase,debit
1079,2024-12-29 15:35:43.736032,72.57,Shopping,Shopping Purchase,debit
1079,2024-12-30 15:35:43.736032,123.54,Transportation,Transportation Purchase,debit
1079,2024-12-30 15:35:43.736032,10.13,Shopping,Shopping Purchase,debit
1079,2024-12-30 15:35:43.736032,142.23,Utilities,Utilities Purchase,debit
1079,2024-12-31 15:35:43.736032,52.35,Dining,Dining Purchase,debit
1079,2024-12-31 15:35:43.736032,300.28,Education,Education Purchase,debit
1079,2025-01-01 15:35:43.736032,5020.77,Income,Salary Deposit,credit
1079,2025-01-01 15:35:43.736032,1264.95,Savings/Investment,Savings/Investment Purchase,debit
1079,2025-01-01 15:35:43.736032,637.97,Entertainment,Entertainment Purchase,debit
1079,2025-01-01 15:35:43.736032,67.61,Utilities,Utilities Purchase,debit
1079,2025-01-02 15:35:43.736032,134.16,Transportation,Transportation Purchase,debit
1079,2025-01-02 15:35:43.736032,4025.13,Rent/Mortgage,Rent/Mortgage Purchase,debit
1079,2025-01-03 15:35:43.736032,157.31,Transportation,Transportation Purchase,debit
1079,2025-01-03 15:35:43.736032,35.9,Shopping,Shopping Purchase,debit
1079,2025-01-04 15:35:43.736032,53.33,Groceries,Groceries Purchase,debit
